address
"Camí Caminás, 12003, Castellón de la Plana, Castellón"
"Camiño Real Cudeiro Sur 1, 32001, Ourense, Ourense"
"Avenida Portugal 74, 32002, Ourense, Ourense"
"Avenida de Zamora 168, 32005, Ourense, Ourense"
"Rúa Padre Sarmiento 7, 32005, Ourense, Ourense"
"Rúa do Progreso 125A, 32003, Ourense, Ourense"
"Avenida de Buenos Aires 40, 32004, Ourense, Ourense"
"Estrada Seminario 18, 32002, Ourense, Ourense"
"Estrada Seminario 14, 32002, Ourense, Ourense"
"Rúa San Pedro 2, 32005, Ourense, Ourense"
"Rúa Vila Real 13, 32002, Ourense, Ourense"
"Rúa Pena Trevinca 4, 32005, Ourense, Ourense"
"Rúa Bedoya 9, 32004, Ourense, Ourense"
"Avenida de Zamora 98, 32005, Ourense, Ourense"
"Avenida de Marín 23, 32001, Ourense, Ourense"
"Avenida de Buenos Aires 61, 32004, Ourense, Ourense"
"Rúa do Progreso 24, 32005, Ourense, Ourense"
"Rúa Jesús Soria 29, 32002, Ourense, Ourense"
"Rúa Ensino 22, 32002, Ourense, Ourense"
"Rúa Doutor Fleming 21, 32003, Ourense, Ourense"
"Barrio Fonsillón 52, 32005, Ourense, Ourense"
"Avenida da Habana 41A, 32003, Ourense, Ourense"
"Rúa Santo Domingo 32, 32003, Ourense, Ourense"
"Rúa de Reza 1, 32003, Ourense, Ourense"
"Rúa Madre Soledad De La Cruz 1, 32001, Ourense, Ourense"
"Rúa Díaz de la Banda 40, 32004, Ourense, Ourense"
"Rúa Emilia Pardo Bazán 21, 32004, Ourense, Ourense"
"Praza Abastos 12, 32003, Ourense, Ourense"
"Praza da Lexión 16, 32002, Ourense, Ourense"
"Rúa Luis Trabazos 1, 32004, Ourense, Ourense"
"Plaza Mariñamansa 1, 32005, Ourense, Ourense"
"Rúa Martínez Sueiro 8, 32002, Ourense, Ourense"
"Rúa José Luis Baltar, 28, 32634, Os Blancos, Ourense"
"Lugar Oimbra 16, 32613, Oímbra, Ourense"
"Camiño Forno 31, 32810, Ramirás, Ourense"
"Lugar a Outraldea 12, 32120, Vilamarín, Ourense"
"As Laxas 29, 32530, O Irixo, Ourense"
"Rúa do Toural 23, 32760, Castro Caldelas, Ourense"
"Rúa de Alberto Vilanova 8, 32500, O Carballiño, Ourense"
"Rua Mesego 99, 32516, O Carballiño, Ourense"
"Rúa Cánovas do Castillo 2, 32500, O Carballiño, Ourense"
"Avenida de Compostela 165, 32500, O Carballiño, Ourense"
"Rúa de Faustino Santalices 1, 32500, O Carballiño, Ourense"
"Avenida Fernando III 10, 32770, San Xoán de Río, Ourense"
"Rúa César Conti 54, 32373, O Bolo, Ourense"
"Rúa A Coruña 14, 32300, O Barco de Valdeorras, Ourense"
"Rúa Calabagueiros 8, 32300, O Barco de Valdeorras, Ourense"
"Avenida da Estación 2, 32300, O Barco de Valdeorras, Ourense"
"Avenida de Elena Quiroga 7, 32315, O Barco de Valdeorras, Ourense"
"Rúa Lugo 1, 32300, O Barco de Valdeorras, Ourense"
"Camiño Das Covas 19, 32336, O Barco de Valdeorras, Ourense"
"Rúa Ramón Otero Pedrayo 39, 32880, Muíños, Ourense"
"Praza do Concello 4, 32410, Melón, Ourense"
"Rua San Cristobal 41, 32618, Monterrei, Ourense"
"Rúa Outeiro Grande 5, 32570, Maside, Ourense"
"Rúa da Cabarca 13, 32781, Manzaneda, Ourense"
"Lugar Maceda 20, 32703, Maceda, Ourense"
"Pasaxe tras Cuartel 9T, 32700, Maceda, Ourense"
"Rúa Gabino Bugallal 28, 32420, Leiro, Ourense"
"Lugar Cima Vila 4, 32620, Laza, Ourense"
"Rúa España 39, 32130, San Cristovo de Cea, Ourense"
"Camiño da Carreira 24, 32430, Castrelo de Miño, Ourense"
"Estrada de Xinzo. S/N, 32689, Cualedro, Ourense"
"Calle Alférez Rivera Viso 33, 32200, Cortegada, Ourense"
"Camino Condes Arriba 10, 32456, Punxín, Ourense"
"Calle Sonsanjuan 159, 45930, Méntrida, Toledo"
"ESTRADA VALDEPERRA, S/N, 32454, CENLLE, Ourense"
"Rúa de Concello 21, 32786, Chandrexa de Queixa, Ourense"
"Praza Maior 1, 32800, Celanova, Ourense"
"Lugar Cea 4, 32130, San Cristovo de Cea, Ourense"
"Rúa do Toural 4, 32625, Castrelo do Val, Ourense"
"EP-1005 63, 36945, Hío, Pontevedra"
"Lugar San Amaro, 32455, San Amaro, Ourense"
"Carretera de Sobradelo 181, 32337, Carballeda de Valdeorras, Ourense"
"Rúa Grupo Escolar 2, 32693, Sandiás, Ourense"
"Lugar Carballeda Avia 35, 32413, Carballeda de Avia, Ourense"
"Lugar Carballeda 1, 32950, Coles, Ourense"
"Rua Cambeo 62, 32100, Coles, Ourense"
"Lugar Cachamuiña 80, 32710, O Pereiro de Aguiar, Ourense"
"Carrer Joan Miró 22, 07300, Inca, Islas Baleares"
"Avinguda del Raiguer s/n, 07300, Inca, Islas Baleares"
"Rúa Rosalía de Castro 29, 32630, Xinzo de Limia, Ourense"
"Rúa Marcelo Macías 59, 32630, Xinzo de Limia, Ourense"
"OU-0108 34, 32701, Baños de Molgas, Ourense"
"Travesía Cruces 1, 32632, Baltar, Ourense"
"OUR-CV-177, 32365, A Veiga, Ourense"
"Carretera Cártama Pueblo a Estac, 29580, Cártama, Málaga"
"Barrio as Lamas 99, 32890, Barbadás, Ourense"
"Pasaxe do Souto 50, 32610, Vilardevós, Ourense"
"Rúa Santiago 34, 32170, Amoeiro, Ourense"
"Calle Carrero Blanco 5, 03360, Callosa de Segura, Alicante"
"Calle Carrero Blanco 1, 32514, Boborás, Ourense"
"Praza Maior 12, 32660, Allariz, Ourense"
"Barrio Antolín 40, 32971, Ourense, Ourense"
"Rúa Progreso 98B, 32618, Monterrei, Ourense"
"Rúa Emilia Pardo Bazán 52, 32660, Allariz, Ourense"
"Estrada de Xunqueira, 32660, Allariz, Ourense"
"Rúa Entrecaldeiras 2, 32360, A Veiga, Ourense"
"Rúa do Ensino 11, 32002, Barbadás, Ourense"
"Avenida Santa María Real 46, 32860, Entrimo, Ourense"
"Rúa Pireira 37, 32350, A Rúa, Ourense"
"Lugar a Rua de Valdeorras 94, 32350, A Rúa, Ourense"
"Rúa da Finca, 32350, A Rúa, Ourense"
"Rúa do Telleiro 1, 32915, San Cibrao Das Viñas, Ourense"
"Estrada Ourense - Peares 70, 32150, A Peroxa, Ourense"
"Rúa do Castro 13, 32549, A Mezquita, Ourense"
"Carretera de Celanova 85, 32830, A Merca, Ourense"
"Lugar Cortiñas 54, 32710, O Pereiro de Aguiar, Ourense"
"Lugar Castadon 137, 32710, O Pereiro de Aguiar, Ourense"
"Rúa Pedreira 12, 32540, A Gudiña, Ourense"
"Carretera de Sampaio 1, 32400, Ribadavia, Ourense"
"Aldea Foz 9, 32400, Ribadavia, Ourense"
"Calle Cesáreo Fernández Losada 9, 32800, Celanova, Ourense"
"Carretera Cortegada 3, 32817, Celanova, Ourense"
"Rúa do Areal 16, 32800, Celanova, Ourense"
"Camiño da Bandeira 16, 32820, Cartelle, Ourense"
"Lugar Zanfoga 4, 27671, Zanfoga, Lugo"
"Lugar Igrexa 42, 27798, Barreiro, Lugo"
"Camiño Agramonte 7D, 27878, Xove, Lugo"
"Avenida Villalba 2, 27833, Xermade, Lugo"
"Rúa Antonio Bas 20, 27869, Viveiro, Lugo"
"Lugar O Cruceiro 58, 27861, Viveiro, Lugo"
"Rúa Benito Galcerán 20, 27850, Viveiro, Lugo"
"Avenida de Juan Garcia Navia Castrillon 6, 27869, Viveiro, Lugo"
"Avenida Antonio Meiras 6, 27861, Viveiro, Lugo"
"Avenida Cervantes 24, 27869, Viveiro, Lugo"
"Avenida de Galicia 13, 27869, Viveiro, Lugo"
"Lugar Vilarmosteiro 19P, 27363, O Páramo, Lugo"
"Vilardiaz 6, 27112, A Fonsagrada, Lugo"
"Rúa da Pravia 44, 27800, Vilalba, Lugo"
"Rúa das Pedreiras 7, 27800, Vilalba, Lugo"
"Rúa Foz 56, 27800, Vilalba, Lugo"
"Rua Serra Da Cadeira 10, 27765, Trabada, Lugo"
"Unnamed Road, 27379, Cospeito, Lugo"
"Calle San Xoan 23, 27324, Folgoso do Courel, Lugo"
"Rúa Ánxel Fole 8, 27616, Sarria, Lugo"
"Rúa Castelao 9, 27619, Sarria, Lugo"
"Rúa Marqués de Ugena 46, 27600, Sarria, Lugo"
"AV.DE LA MERCED, 27690, Sarria, Lugo"
"Rúa da Asunción 13, 27600, Sarria, Lugo"
"Calle Julián Íñiguez 13, 26133, San Román de Cameros, La Rioja"
"Rúa dos Colexios 9, 27664, Cervantes, Lugo"
"Barro Arxemil 21, 27466, Albarán, Lugo"
"Estrada Cuina Urbana 17, 27890, O Campo de San Lourenzo, Lugo"
"Avenida Compostela 18, 27620, Samos, Lugo"
"Lugar Robra 9, 27154, Robra, Lugo"
"Rúa Manuela Barreiro Pico 22, 27700, Ribadeo, Lugo"
"Rúa Clemente Martínez Pasaron 10, 27700, Ribadeo, Lugo"
"Avenida Luarca 1, 27700, Ribadeo, Lugo"
"Rúa dos Galos 33, 27700, Ribadeo, Lugo"
"Avenida Luarca 4, 27700, Ribadeo, Lugo"
"Rúa Rosalia de Castro 70, 27370, Rábade, Lugo"
"Rúa Rosalia de Castro 11, 27370, Rábade, Lugo"
"Rúa B 13A, 27370, Rábade, Lugo"
"Rúa do Pereiro 60B, 27320, Quiroga, Lugo"
"Avenida Castilla 1, 27670, Pedrafita do Cebreiro, Lugo"
"LU-636, 27693, Láncara, Lugo"
"Travesia Xove 2, 27870, Xove, Lugo"
"Avenida Terra Chá 42, 27260, Castro De Rei, Lugo"
"Rúa Maxisterio 22, 27860, O Vicedo, Lugo"
"LU-P-5711, 27637, Sarria, Lugo"
"N-VI 33, 27163, O Corgo, Lugo"
"Lugar Castro de Ouro 10D, 27776, O Castro de Ouro, Lugo"
"LU-P-4808, 27720, A Pontenova, Lugo"
"Lugar Carballal 4, 15187, Cerceda, A Coruña"
"Rúa Ibáñez 27, 27700, Ribadeo, Lugo"
"Estrada de Remourelle 4X, 27793, Barreiros, Lugo"
"Barrio os Pinos 16, 27770, O Valadouro, Lugo"
"Lugar Barco 3, 27170, O Barco, Lugo"
"Lugar a Torre 12, 27300, Guitiriz, Lugo"
"Avenida da Coruña 62, 27300, Guitiriz, Lugo"
"Lugar Negueira, 27113, Negueira de Muñiz, Lugo"
"LU-P-2922 69, 27160, Lugo, Lugo"
"Avenida del Río Azúmara 25, 27270, Mosteiro, Lugo"
"Calle Real 1, 24436, Vega de Espinareda, León"
"Rúa do Poeta Lorenzo Varela 11, 27560, Monterroso, Lugo"
"Rúa San Pedro 53, 27400, Monforte de Lemos, Lugo"
"Carretera N 2, 07800, Eivissa, Islas Baleares"
"Rúa Armando Cotarelo 1, 27400, Monforte de Lemos, Lugo"
"Camiño Fabeiro 25I, 27418, Monforte de Lemos, Lugo"
"Rúa Santa Clara 189I, 27400, Monforte de Lemos, Lugo"
"C/ Matrona Mª González Guerrero, 29100, Coín, Málaga"
"Camino Dehesa 7, 27418, Monforte de Lemos, Lugo"
"Rúa Ourense 1, 27400, Monforte de Lemos, Lugo"
"Praza Campo da Compañía 33, 27400, Monforte de Lemos, Lugo"
"Carrer des Jondal, 07800, Eivissa, Islas Baleares"
"Rúa Santo Domingo 24, 27400, Monforte de Lemos, Lugo"
"Avenida As San Lucas 48, 27740, Mondoñedo, Lugo"
"Avenida Buenos Aires 43, 27740, Mondoñedo, Lugo"
"Praza do Seminario 1, 27740, Mondoñedo, Lugo"
"Marzan, 27787, Foz, Lugo"
"Camiño Cantel 309, 27780, Foz, Lugo"
"Avenida da Mariña 46, 27780, Foz, Lugo"
"Calle Virgen del Pilar 20, 44570, Calanda, Teruel"
"Rúa Martínez Otero 1, 27780, Foz, Lugo"
"Rúa Montevideo 16, 27001, Lugo, Lugo"
"Carrer d'Albarca 14, 07800, Eivissa, Islas Baleares"
"Ronda das Fontiñas 246, 27002, Lugo, Lugo"
"Avenida Ramón Ferreiro 33, 27002, Lugo, Lugo"
"Avenida Rodríguez Mourelo 6, 27002, Lugo, Lugo"
"Rúa Xesús Bal y Gay 26, 27002, Lugo, Lugo"
"Rúa Erin 5, 27002, Lugo, Lugo"
"Barrio do Sagrado Corazón 26, 27003, Lugo, Lugo"
"Rúa Cambria 8, 27002, Lugo, Lugo"
"Rúa Alexandre Bóveda 107, 27297, Lugo, Lugo"
"Rúa Serra de Outes 26, 27004, Lugo, Lugo"
"Rúa Gallego Tato 3, 27297, Lugo, Lugo"
"Rúa Roi Xordo 3, 27002, Lugo, Lugo"
"Rúa Montirón 38, 27002, Lugo, Lugo"
"Rúa Bolaño Rivadeneira 6, 27001, Lugo, Lugo"
"Rua Virxe Da Soidade 16, 27003, Lugo, Lugo"
"Avenida Ramón Ferreiro 14, 27002, Lugo, Lugo"
"Rúa Garaballa de Arriba 9, 27191, Lugo, Lugo"
"Paseo Álvaro Cunqueiro 29, 27004, Lugo, Lugo"
"Rúa San Froilán 73, 27001, Lugo, Lugo"
"Carrer Gabriel Roca, 07638, Colònia de Sant Jordi, Islas Baleares"
"Avenida de A Coruña 205, 27297, Lugo, Lugo"
"Praza de Santo Domingo 5-7, 27001, Lugo, Lugo"
"Rúa Garaballa de Arriba 2, 27191, Lugo, Lugo"
"Rúa Monte Faro 21-31, 27297, Lugo, Lugo"
"Rua Toledo 11, 27003, Lugo, Lugo"
"Rúa da Milagrosa 44, 27297, Lugo, Lugo"
"Rúa Río Ulla 41, 27004, Lugo, Lugo"
"Rúa Montevideo 29, 27001, Lugo, Lugo"
"LU-P-6511, 27814, Vilalba, Lugo"
"Rúa Xulia Minguillón 27, 27297, Lugo, Lugo"
"Rúa Pascual Veiga 24, 27002, Lugo, Lugo"
"Rúa Santiago 2, 27004, Lugo, Lugo"
"Rúa Garaballa de Arriba 175, 27297, Lugo, Lugo"
"Lugar Vila Abaixo 25, 27348, O Incio, Lugo"
"Praza Maior 26, 27001, Lugo, Lugo"
"Avenida Ramón Ferreiro 30, 27002, Lugo, Lugo"
"Ronda Balears s/n, 07760, Ciutadella de Menorca, Islas Baleares"
"Praza de Ferrol 21, 27001, Lugo, Lugo"
"Carrer de Tarragona, 07760, Ciutadella de Menorca, Islas Baleares"
"Rúa Xián 8, 27296, Lugo, Lugo"
"Ronda das Fontiñas 226, 27002, Lugo, Lugo"
"Rúa Portugal 50, 27004, Lugo, Lugo"
"Praza Conde de Fontao 9, 27297, Lugo, Lugo"
"Rua Camiño de Pipin 25, 27297, Lugo, Lugo"
"Rua Concepción Arenal 15, 27004, Lugo, Lugo"
"Rúa Doutor García Portela 1, 27002, Lugo, Lugo"
"Ronda das Mercedes 21, 27002, Lugo, Lugo"
"Lugar Louzarela 5, 27672, Pedrafita do Cebreiro, Lugo"
"Lugar a Igrexa 36, 27750, Lourenzá, Lugo"
"Barrio Lieiro A 12, 27890, Cervo, Lugo"
"Unnamed Road, 27375, Begonte, Lugo"
"Lugar Laxosa 23, 27163, Laxosa, Lugo"
"Rua Paredes 16C, 27211, Guntín, Lugo"
"Lugar Grandela 1D, 27650, Navia de Suarna, Lugo"
"Carrer Vilalba 35, 08630, Abrera, Barcelona"
"Avenida de Orense 1, 27520, Carballedo, Lugo"
"Avenida Lugo 43, 27220, Friol, Lugo"
"Unnamed Road, 27324, Folgoso do Courel, Lugo"
"C. Arquitecte F Casas 13, 07181, es Castell, Islas Baleares"
"Lugar Vilarmea 2, 27789, Foz, Lugo"
"Lugar Donis 2, 27667, Donís, Lugo"
"Lugar Ulloa, 27203, Palas de Rei, Lugo"
"Rúa Grupo Escolar 0, 27200, Palas de Rei, Lugo"
"Barrio Currelos 23, 27543, Currelos, Lugo"
"Rúa Cervantes 3, 27377, A Feira do Monte, Lugo"
"Rúa Xosé María Cao 1, 27891, Cervo, Lugo"
"Calle Virgen del Carmen 6, 27863, Viveiro, Lugo"
"Rúa do Trabado 4, 27122, Castroverde, Lugo"
"Avenida Terra Chá 39, 27289, Castro De Rei, Lugo"
"Rúa Poeta Aquilino Iglesia Alvariño 10, 27250, Castro De Rei, Lugo"
"LU-P-4102 53, 27540, O Saviñao, Lugo"
"Calle Medio Carracedo 52, 49619, Ayoó de Vidriales, Zamora"
"Parque Carballido 19, 27110, Carballido, Lugo"
"Lugar Cancela de Six. 17B, 27185, Cancela de Sixaos, Lugo"
"Avenida Diputación 7, 27770, O Valadouro, Lugo"
"Rúa Mar Cantábrico 3, 27880, Burela, Lugo"
"Camino Vía Férrea 14, 27880, Burela, Lugo"
"Rúa Uxío Novoneira 2, 27880, Burela, Lugo"
"Rúa Mestre Don Camilo 9, 27880, Burela, Lugo"
"Camiño dos Castros 8, 27880, Burela, Lugo"
"Rúa Casas Novas 42, 27340, Bóveda, Lugo"
"Lugar Bouzas 3, 27153, Outeiro de Rei, Lugo"
"Avenida General Franco 84, 27373, Begonte, Lugo"
"Lugar Becerrea, 27679, Becerreá, Lugo"
"Rúa Foilebar 16, 27346, O Incio, Lugo"
"Villa Outeiro de Rei 164, 27150, Outeiro de Rei, Lugo"
"Lugar Aranza 10, 27689, Baralla, Lugo"
"Avenida Terra Cha 2, 27371, Begonte, Lugo"
"Avenida Generalísimo 80, 27744, Riotorto, Lugo"
"Viaducto San Andrés, 27677, As Nogais, Lugo"
"Lugar As Donas, 27299, Friol, Lugo"
"Unnamed Road, 27152, Outeiro de Rei, Lugo"
"Casa do Gaxeiro, 27438, Casa do Gaxeiro, Lugo"
"Lugar Oural 24A, 27751, Lourenzá, Lugo"
"Avenida Do Outeiro, 27331, A Pobra Do Brollón, Lugo"
"Rúa Miguel Ángel Blanco Garrido 17, 27570, Antas de Ulla, Lugo"
"Rosende 21, 15855, Zas, A Coruña"
"CG-2.2, 27392, Sarria, Lugo"
"Carretera de San Pedro 21, 27310, Ribas de Sil, Lugo"
"Avenida General Franco 17, 27730, Abadín, Lugo"
"Lugar a Trabe 38, 32617, Vilardevós, Ourense"
"Estrada Xeral 80, 27720, A Pontenova, Lugo"
"Rúa Benigno Quiroga 20, 27360, Láncara, Lugo"
"Lugar Iglesia 143A, 36416, Mos, Pontevedra"
"Rúa Marmoiral 14, 27100, A Fonsagrada, Lugo"
"Rua Enrique Saavedra Centro S 9D, 27100, A Fonsagrada, Lugo"
"Camiño do Cemiterio 2, 27100, A Fonsagrada, Lugo"
"Avenida Terra Cha 35, 27377, A Feira do Monte, Lugo"
"Avenida de Lugo 1, 27130, Baleira, Lugo"
"Travesía Camiño Podente 3, 27560, Monterroso, Lugo"
"Lugar a Cabana 13, 27867, Viveiro, Lugo"
"Lugar a Barca do Castelo 9, 27320, Quiroga, Lugo"
"Camiño Covas 17, 27790, Barreiros, Lugo"
"Rúa da Pastoriza 101, 15704, Santiago de Compostela, A Coruña"
"Camino Pacios B 8, 27611, Paradela, Lugo"
"Carrer de l'Abadia 22, 03828, Planes, Alicante"
"Xoane, 15106, Carballo, A Coruña"
"Barallobre, 15528, San Sadurniño, A Coruña"
"15607 Vizús, 15607, San Sadurniño, A Coruña"
"A Poceira 8, 15318, Abegondo, A Coruña"
"Rúa Candil 19, 15129, Vimianzo, A Coruña"
"Rúa Carlos Maside 16, 15141, Arteixo, A Coruña"
"Vilarmide s/n, 15124, Muxía, A Coruña"
"A Coruña, 15991, A Coruña, A Coruña"
"Vilar Céltigos, 15845, Santa Comba, A Coruña"
"Rúa Alexandre Bóveda 2, 15176, Oleiros, A Coruña"
"Recesende, 15883, Teo, A Coruña"
"Rutis - Vilaboa s/n, 15174, Culleredo, A Coruña"
"Avenida Vilaboa, 15174, Culleredo, A Coruña"
"15916 Lestrobe, 15916, Dodro, A Coruña"
"Lugar Viaño Pequeno 53, 15687, Trazo, A Coruña"
"Travesía do Porto 18, 15895, Ames, A Coruña"
"calle Ventín s/n, 15895, Ames, A Coruña"
"Rúa A Torre s/n, 15593, Valón (Ferrol, A Coruña"
"15999 Portosín, 15999, Portosín, A Coruña"
"15230 As Touzas, 15230, Valadares, A Coruña"
"15828 Turces, 15828, Touro, A Coruña"
"15938 Triñáns, 15938, Triñáns, A Coruña"
"15290 Torea, 15290, Torea, A Coruña"
"Rúa Crego Barbazán 16, 15310, Curtis, A Coruña"
"Carretera de Paradela, 15310, Curtis, A Coruña"
"Lugar Tavilo 32, 15287, Tavilo, A Coruña"
"Valdoviño, 15550, Valdoviño, A Coruña"
"15290 Tal de Abaixo, 15290, Tal de Abaixo, A Coruña"
"Lugar, 15126, San Sadurniño, A Coruña"
"15806 O Souto, 15806, O Souto, A Coruña"
"15685 Soutelo, 15685, Busto, A Coruña"
"Lugar Sollans 57, 15886, Teo, A Coruña"
"Calle Santiago do Campo 8, 15813, Sobrado, A Coruña"
"Lugar Nebra, 15978, Portosín, A Coruña"
"15688 Sigüeiro, 15688, Sigüeiro, A Coruña"
"Avenida Álvaro Cunqueiro s/n, 15688, Sigüeiro-Oroso, A Coruña"
"AGRA DE BAÑO, S/N. 15259.  Serres, 15259, Muros, A Coruña"
"Agra de Serres 31, 15259, Muros, A Coruña"
"S N, 15970, Porto do Son, A Coruña"
"Rúa Ignacio Varela 5, 15883, Teo, A Coruña"
"Cespón, 15990, Sar, A Coruña"
"15990 San Roque, 15990, San Roque, A Coruña"
"Dr Maceira 9, 15706, Santiago de Compostela, A Coruña"
"Rúa de Bernardo Barreiro de Vázquez Varela s/n, 15702, Santiago de Compostela, A Coruña"
"Rúa de Estocolmo 5, 15707, Santiago de Compostela, A Coruña"
"Rúa dos Irmandiños 15, 15705, Santiago de Compostela, A Coruña"
"Rúa de Londres 10, 15709, Santiago de Compostela, A Coruña"
"Rúa de Amor Ruibal 28, 15702, Santiago de Compostela, A Coruña"
"Rúa da Virxe da Cerca 32, 15703, Santiago de Compostela, A Coruña"
"Rúa Nova de Abaixo 16, 15701, Santiago de Compostela, A Coruña"
"Rúa de José Antonio Souto Paz 5, 15702, Santiago de Compostela, A Coruña"
"Rúa de Entregaleras s/n, 15705, Santiago de Compostela, A Coruña"
"Rúa de Lamas de Abade 0 S/N, 15702, Santiago de Compostela, A Coruña"
"Avenida do Burgo das Nacións, 15704, Santiago de Compostela, A Coruña"
"Rúa dos Xasmins, 15704, Santiago de Compostela, A Coruña"
"Rúa de Roma 15, 15707, Santiago de Compostela, A Coruña"
"Rúa de Villaldía, 15706, Santiago de Compostela, A Coruña"
"Rúa Proxecto Vagalume 2, 15704, Santiago de Compostela, A Coruña"
"Rúa de San Paio do Monte 6, 15705, Santiago de Compostela, A Coruña"
"Rúa de García Prieto 53, 15706, Santiago de Compostela, A Coruña"
"Santiago de Compostela, 15770, Santiago de Compostela, A Coruña"
"Calle Maximino Miyar, 33300, Villaviciosa, Asturias"
"Rúa de San Paio de Antealtares 23, 15704, Santiago de Compostela, A Coruña"
"Rúa da Troia 10, 15704, Santiago de Compostela, A Coruña"
"Plaza de Aurelio Aguirre 1, 15702, Santiago de Compostela, A Coruña"
"Avenida de Vigo, 15705, Santiago de Compostela, A Coruña"
"Avenida de Coímbra 24, 15704, Santiago de Compostela, A Coruña"
"Rúa de Entremuros 26, 15704, Santiago de Compostela, A Coruña"
"Praza de Salvador Parga 4, 15704, Santiago de Compostela, A Coruña"
"15704 Santiago de Compostela, 15704, Santiago de Compostela, A Coruña"
"Corredoira das Fraguas 26, 15703, Santiago de Compostela, A Coruña"
"Avenida de Rosalía de Castro 42, 15701, Santiago de Compostela, A Coruña"
"Avenida de Quiroga Palacios 2A, 15702, Santiago de Compostela, A Coruña"
"Rúa da Angustia Nº 2, 15703, Santiago de Compostela, A Coruña"
"Combarro 2, 15702, Santiago de Compostela, A Coruña"
"9, 15702, Santiago de Compostela, A Coruña"
"Rúa do Pintor Juan Luis nº1, 15702, Santiago de Compostela, A Coruña"
"Rúa da Angustia 31, 15703, Santiago de Compostela, A Coruña"
"Rúa das Orfas 5, 15703, Santiago de Compostela, A Coruña"
"Plaza San Xoan Bautista de La Salle 1, 15704, Santiago de Compostela, A Coruña"
"Avenida Barcelona 13, 15706, Santiago de Compostela, A Coruña"
"Rúa de Concepción Arenal 11, 15702, Santiago de Compostela, A Coruña"
"Rúa de Amio 114, 15707, Santiago de Compostela, A Coruña"
"Rúa da Virxe da Cerca 15, 15703, Santiago de Compostela, A Coruña"
"Rúa de Santiago León de Caracas 11, 15701, Santiago de Compostela, A Coruña"
"Rúa de Blanco Nájera s/n, 15706, Santiago de Compostela, A Coruña"
"Rúa da Ensinanza 3, 15703, Santiago de Compostela, A Coruña"
"Avenida de Rosalía de Castro 133, 15706, Santiago de Compostela, A Coruña"
"Rúa de Sar s/n, 15702, Santiago de Compostela, A Coruña"
"15391 Santaia, 15391, Oza-Cesuras, A Coruña"
"Rúa Manuel María 170, 15960, Ribeira, A Coruña"
"15968 Ribeira, 15968, Ribeira, A Coruña"
"Avenida Miguel Rodríguez Bautista 22, 15960, Ribeira, A Coruña"
"Rúa dos Estudantes 5, 15960, Ribeira, A Coruña"
"Avenida Mar, 15500, Fene, A Coruña"
"15147 Rúa Traba 88, 15147, Coristanco, A Coruña"
"Rúa de San Paio do Monte, 15897, Santiago de Compostela, A Coruña"
"Lugar San Mamede 3, 15839, Carnota, A Coruña"
"Lugar 172, 33776, Santa Eulalia de Oscos, Asturias"
"15819 Volteiro, 15819, Arzúa, A Coruña"
"Aldea Igrexa 12, 32130, Moeche, Ourense"
"15668 San Bartolomeu, 15668, San Bartolomeu, A Coruña"
"Avenida Sada y Sus Contornos s/n, 15160, Sada, A Coruña"
"Aldea Sabaxáns 41, 15280, Sabaxans, A Coruña"
"AC-301 3, 15911, Rois, A Coruña"
"15608 Miño, 15608, Miño, A Coruña"
"15149 Riobó, 15149, Cabana de Bergantiños, A Coruña"
"Rúa Río de Quintas, 15009, A Coruña, A Coruña"
"RIEIRO-RIAL, 15874, Val do Dubra, A Coruña"
"Rieiro, 15615, Vilarmaior, A Coruña"
"Carballeira, 15863, A Baña, A Coruña"
"Estrada de Castela 60, 15570, Narón, A Coruña"
"Lugar Iria Flavia, 15900, Padrón, A Coruña"
"15686 Restande de Abaixo, 15686, Trazo, A Coruña"
"15550 Montefaro, 15550, San Sadurniño, A Coruña"
"Punta do Castelo s/n, 15623, Ares, A Coruña"
"Quintán Parroquia de Mondego 22, 15168, Sada, A Coruña"
"Place of Sergude, 15881, Boqueixón, A Coruña"
"Calle de Queiruga, 15970, Porto do Son, A Coruña"
"Escravitude 14, 15980, Padrón, A Coruña"
"PUNTAL DE ARRIBA, 15577, Puntal de Arriba, A Coruña"
"Rúa Foro 32, 15570, Narón, A Coruña"
"As Laxes 18, 15978, Porto do Son, A Coruña"
"Rúa Santa Irene 0 S/N, 15970, Porto do Son, A Coruña"
"Praza de Santo Antonio 0, 15339, Porto Do Son, A Coruña"
"Calle Pontepedra s/n, 15683, Tordoia, A Coruña"
"Avenida Ricardo Sánchez 3, 15600, Pontedeume, A Coruña"
"Avenida Ricardo Sánchez 5, 15600, Pontedeume, A Coruña"
"Avda. do Peirao s/n, 15600, Pontedeume, A Coruña"
"Avenida Coruña 25, 15600, Pontedeume, A Coruña"
"Avenida Ricardo Sánchez 20, 15600, Pontedeume, A Coruña"
"Rúa Teresa Mosqueira Manso, 15110, Ponteceso, A Coruña"
"15686 Frades, 15686, Frades, A Coruña"
"Estrada de Castela s/n, 15578, Narón, A Coruña"
"15238, 15238, A Picota, A Coruña"
"Vilanova i la Geltrú, 15880, Vilanova i la Geltrú, Barcelona"
"15838 Pesadoira, 15838, Pesadoira, A Coruña"
"Rúa Xosé Neira Vilas 3, 15172, Oleiros, A Coruña"
"Avenida Ramón María del Valle Inclán s/n, 15172, Oleiros, A Coruña"
"15172 Perillo, 15172, A Choeira, A Coruña"
